BlockID,StartTimestamp,EndTimestampInclusive,PopulatedRows,CalendarSpanRows,BlankWithinSpan,AffectedDays,IndexFirst,IndexLast,IndexValuesSequentialWithinBlock,BlockProductionSameTimestampPearsonR,BlockConsumptionSameTimestampPearsonR,AllPopulatedRowsProductionPearsonR,AllPopulatedRowsConsumptionPearsonR,AllBlankRowsProductionPearsonR,AllBlankRowsConsumptionPearsonR,Interpretation
11,2020-06-02 00:00:00,2020-06-08 23:59:00,10072,10080,8,7,218260.0,228331.0,True,0.6500622629528826,0.021001043152372785,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
12,2020-06-13 00:00:00,2020-06-30 23:59:00,25900,25920,20,18,234088.0,259987.0,True,0.8073790868934829,0.10188079614589544,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
13,2020-07-02 00:00:00,2020-07-08 23:59:00,10069,10080,11,7,261427.0,271495.0,True,0.553479907021765,0.14837009998558165,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
14,2020-07-13 00:00:00,2020-07-31 23:59:00,27338,27360,22,19,277252.0,304589.0,True,0.8137474116179412,0.12446520506724934,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
15,2020-08-02 00:00:00,2020-08-08 23:59:00,10070,10080,10,7,306026.0,316095.0,True,0.6132562027190499,-0.025522967747058777,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
16,2020-08-13 00:00:00,2020-08-31 23:59:00,27330,27360,30,19,321851.0,349180.0,True,0.7584389460432408,0.15029398952123876,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
17,2020-09-02 00:00:00,2020-09-08 23:59:00,10070,10080,10,7,350620.0,360689.0,True,0.6496797349876975,0.0673401209309756,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
18,2020-10-02 00:00:00,2020-10-08 23:59:00,10069,10080,11,7,393776.0,403844.0,True,0.3484755051122347,0.02458371549501738,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
19,2020-11-02 00:00:00,2020-11-08 23:59:00,10073,10080,7,7,438259.0,448331.0,True,0.41086519661013315,0.028439094425132008,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
20,2020-12-02 00:00:00,2020-12-08 23:59:00,10069,10080,11,7,481416.0,491484.0,True,0.1693149479904913,0.013173826130929647,0.6607773133431817,0.11308680179501068,0.9988077728986272,0.9994105539454559,finite Unnamed: 6 index-like sequence; blank holes inside the calendar span do not split the block
