HouseID,Signal,ComparisonScope,SignalAvailable,MatchedFinitePoints,PearsonR,RMSE_W,MAE_W,P99AbsoluteError_W,MaximumAbsoluteError_W,FractionWithin0p5W,RoundingAgreementFraction,ExactEqualityFraction,EquivalentOnMeasuredSlope,EquivalentOnMeasuredIntercept_W,ConsistencyThresholdPearsonR,ConsistencyPass,ConsistencyGateDefinition,ComparisonStatus,PaperPearsonR,PaperClaimReproduced,PaperRoundedOneDecimal,PairingScope
H3,Production,finite_release_same_timestamp,True,525943,0.9996819240721002,10.94188972157068,0.15672154193378526,0.20000000000004547,3040.0,0.9997642330062383,0.9997642330062383,0.6786324753823133,1.0004193449077154,-0.0018197544078475403,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H3,Production,observed_both_endpoints,True,525369,0.9999999658187548,0.11339887390556593,0.0642965230152525,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6785173849237394,1.0000024073478677,-0.0031177738503060937,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H4,Consumption,finite_release_same_timestamp,True,524470,0.5219457715321641,1236.9671414921163,546.0118120037263,4702.0,17664.800000000003,0.40598127633611075,0.40598127633611075,0.1357599100043854,0.5123117009678965,425.4650238167172,0.99,False,PearsonR>0.99 (v1 continuity scope),fail,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H4,Consumption,observed_both_endpoints,True,523946,0.5219323403306239,1236.9742474573002,545.9075196098927,4702.109999999998,17664.800000000003,0.4063777564863555,0.4063777564863555,0.13589377531272306,0.5120617478185482,425.51053716138244,0.99999,False,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,fail,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H4,Production,finite_release_same_timestamp,True,524470,0.7321716904810616,300.4253738609204,113.20967652481498,1424.0,3558.0,0.6726390451312754,0.6726390451312754,0.5810666005681927,0.768399923289405,62.71674490769104,0.99,False,PearsonR>0.99 (v1 continuity scope),fail,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H4,Production,observed_both_endpoints,True,523946,0.732165067151543,300.43530157007245,113.26087497566542,1424.0,3558.0,0.6725006012069946,0.6725006012069946,0.5808365747615212,0.7680566674735496,62.78403961931164,0.99999,False,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,fail,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H5,Consumption,finite_release_same_timestamp,True,525060,0.998318548943812,26.317614561901593,0.6881671170366209,0.20000000000004547,8037.800000000001,0.9982249647659315,0.9982249647659315,0.3395383384756028,1.0023351228571469,-0.09311764016752022,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H5,Consumption,observed_both_endpoints,True,524118,0.9999999352961328,0.16246459050674109,0.13197371584261586,0.20000000000004547,0.2000000000007276,1.0,1.0,0.34013142078692205,0.9999989748105971,0.0006214340688188713,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H5,Production,finite_release_same_timestamp,True,525060,0.9976768178801487,27.26269216859333,0.6160179856787316,0.20000000000004547,4431.2,0.9990039233611396,0.9990039233611396,0.5423151639812592,1.0033815789696263,-0.16894411417607103,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H5,Production,observed_both_endpoints,True,524118,0.9999999419797793,0.13527862513917993,0.09150153209773407,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5424923395113315,1.0000015991628242,-0.0010464109431040924,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H6,Consumption,finite_release_same_timestamp,True,522104,0.998939411488955,43.0058447521149,1.1411362244746646,0.20000000000027285,8882.0,0.9983164273784534,0.9983164273784534,0.37537348880682775,1.0006081425432887,0.5613173689650921,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H6,Consumption,observed_both_endpoints,True,521212,0.9999999856476086,0.15798824283624685,0.12480142437242531,0.20000000000027285,0.2000000000007276,1.0,1.0,0.37599287813787863,1.0000005256229667,-0.0003984434150652305,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H6,Production,finite_release_same_timestamp,False,522104,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H6,Production,observed_both_endpoints,False,521212,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H7,Consumption,finite_release_same_timestamp,True,525111,0.9989815974481978,48.649930630674746,0.9786059641041038,0.20000000000027285,15881.8,0.9989659329170404,0.9989659329170404,0.3728564055980545,1.0004986473747322,0.46944702947132555,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H7,Consumption,observed_both_endpoints,True,524549,0.99999998704833,0.17329074597813865,0.12545291288325863,0.20000000000027285,51.0,0.9999980936004073,0.9999980936004073,0.3732196610802804,0.9999998294516076,0.00010184248537825624,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H7,Production,finite_release_same_timestamp,True,525111,0.9992744520671692,15.263407656788084,0.1965738131838072,0.20000000000004547,5049.0,0.9998000422767758,0.9998000422767758,0.706197356368463,1.000842389271431,-0.03938257514946031,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H7,Production,observed_both_endpoints,True,524549,0.9999999632721438,0.10842827137223525,0.05878345016385541,0.20000000000004547,0.20000000000004547,1.0,1.0,0.7060827491807248,0.9999998273806172,-7.963097661445317e-05,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H8,Consumption,finite_release_same_timestamp,True,524007,0.9990828292609398,45.90309595268064,1.1738387999988094,0.20000000000027285,7920.0,0.9982862824351583,0.9982862824351583,0.3472758951693393,1.0004124500367992,0.6873703329542877,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H8,Consumption,observed_both_endpoints,True,523096,0.9999999831554202,0.19654049882553604,0.13058253169590342,0.20000000000027285,81.0,0.9999980883050148,0.9999980883050148,0.34785966629452336,0.999999728870694,2.7493569405123708e-05,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H8,Production,finite_release_same_timestamp,False,524007,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H8,Production,observed_both_endpoints,False,523096,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H9,Consumption,finite_release_same_timestamp,True,524840,0.9990314227513013,25.611994154390167,0.7189688174482521,0.20000000000027285,4758.0,0.9988663211645454,0.9988663211645454,0.34867388156390516,1.0007077209758537,0.2671394007059007,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H9,Consumption,observed_both_endpoints,True,524237,0.9999999614287904,0.16136150860024565,0.13018768228873634,0.20000000000004547,0.2000000000007276,1.0,1.0,0.3490615885563209,0.999998941052516,0.0007388560285903623,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H9,Production,finite_release_same_timestamp,False,524840,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H9,Production,observed_both_endpoints,False,524237,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H10,Consumption,finite_release_same_timestamp,True,524722,0.9993776518188722,45.02370370207606,1.0692416488806273,0.20000000000027285,9107.2,0.9988698777638445,0.9988698777638445,0.3602326565305057,1.0003911388368343,0.5562849288580765,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H10,Consumption,observed_both_endpoints,True,524122,0.9999999921216817,0.16005816290705693,0.12788243958467768,0.20000000000027285,4.800000000000011,0.9999980920472714,0.9999980920472714,0.3606316849893727,0.9999999269917409,-0.0002396843801761861,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H10,Production,finite_release_same_timestamp,True,524722,0.9994991933017696,13.320480233963838,0.18940868510810666,0.20000000000004547,3170.0,0.9997522497627315,0.9997522497627315,0.7036754700584309,1.0005851756545103,0.00013959843795419147,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H10,Production,observed_both_endpoints,True,524122,0.9999999664718031,0.10888744722853279,0.05928238081973287,0.20000000000004547,0.20000000000004547,1.0,1.0,0.703588095901336,1.0000002139303727,-0.0002928454555899407,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H11,Consumption,finite_release_same_timestamp,True,523783,0.9990755379946962,46.751863906415224,0.9822350495351992,0.20000000000027285,10605.8,0.9986158390020294,0.9986158390020294,0.3464220870093149,1.0009319292125791,0.20382352191745667,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H11,Consumption,observed_both_endpoints,True,523048,0.9999999862804821,0.17977811176056469,0.13073790550771677,0.20000000000027285,56.79999999999998,0.9999961762591578,0.9999961762591578,0.34688594545816065,0.9999997582977606,0.00025590889833893016,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H11,Production,finite_release_same_timestamp,True,523783,0.9991071295035563,16.451150929065204,0.277578366862458,0.20000000000004547,3600.0,0.9996086165454015,0.9996086165454015,0.7026153960705102,1.00114555101377,-0.010480348570609976,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H11,Production,observed_both_endpoints,True,523048,0.9999999605797915,0.10907072250639992,0.05948211254034064,0.20000000000004547,0.20000000000027285,1.0,1.0,0.7025894372982977,0.9999995969038077,0.00018058359805195323,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H12,Consumption,finite_release_same_timestamp,True,522577,0.9986807228436494,24.246769382836696,0.7902066782776868,0.20000000000004547,5416.0,0.9980098626613877,0.9980098626613877,0.34558734885002595,1.0008152785955913,0.3801242190577341,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H12,Consumption,observed_both_endpoints,True,521527,0.9999999411129246,0.1617071792893296,0.13074605916855733,0.20000000000004547,0.2000000000007276,1.0,1.0,0.34626970415721525,0.9999991410738015,-6.843929156730155e-06,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H12,Production,finite_release_same_timestamp,False,522577,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H12,Production,observed_both_endpoints,False,521527,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H13,Consumption,finite_release_same_timestamp,True,523554,0.9985359775165489,24.297220467565253,0.5089061854475151,0.20000000000004547,7002.0,0.9990277984696898,0.9990277984696898,0.3471485271815324,1.001061145343049,0.03753537996806244,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H13,Consumption,observed_both_endpoints,True,523034,0.9999999349630088,0.161557622338639,0.13050432667857198,0.20000000000004547,0.2000000000007276,1.0,1.0,0.34747836660714215,0.9999998666170882,0.0002727076001747264,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H13,Production,finite_release_same_timestamp,True,523554,0.9996405976549081,11.206098259169245,0.16413377038956148,0.20000000000004547,2200.0,0.9997994476214488,0.9997994476214488,0.6993968148462241,1.0005258948013815,-0.0075194556509359245,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H13,Production,observed_both_endpoints,True,523034,0.9999999655174119,0.1096724747311528,0.06014025856827698,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6992987071586169,0.9999989477644217,-0.00012082784286349124,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H14,Consumption,finite_release_same_timestamp,True,486210,0.9994788385138024,27.85399010290346,0.6494774287364378,0.20000000000027285,6366.0,0.9989736944941486,0.9989736944941486,0.34669587215400754,1.0003010437589601,0.31001184231581647,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H14,Consumption,observed_both_endpoints,True,485689,0.999999982431841,0.1616125204393642,0.13059303381382056,0.20000000000027285,0.2000000000007276,1.0,1.0,0.34703483093090437,1.000000364283672,-0.0007125662991711579,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H14,Production,finite_release_same_timestamp,False,486210,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H14,Production,observed_both_endpoints,False,485689,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H15,Consumption,finite_release_same_timestamp,True,524955,0.9995522088586959,25.46036841465836,0.628013558297426,0.20000000000027285,8915.8,0.9989751502509739,0.9989751502509739,0.3454467525787925,1.0000789076744605,0.43456851183486833,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H15,Consumption,observed_both_endpoints,True,524405,0.9999999819120438,0.1617667353150646,0.1308423832724717,0.20000000000027285,0.2000000000007276,1.0,1.0,0.34578808363764646,0.9999999101796091,-2.7872867804035195e-05,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H15,Production,finite_release_same_timestamp,False,524955,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H15,Production,observed_both_endpoints,False,524405,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H16,Consumption,finite_release_same_timestamp,True,508137,0.9987746531867189,25.902833561108977,0.7491580671024342,0.20000000000004547,3120.8,0.9991950989595325,0.9991950989595325,0.3464675864973423,1.0000711813567758,0.5703823842470683,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H16,Consumption,observed_both_endpoints,True,507711,0.9999998776479169,0.2585717980040006,0.13093630037560844,0.20000000000004547,143.80000000000007,0.9999980303755482,0.9999980303755482,0.34673268847828786,1.0000004286924846,0.0001840309005274321,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H16,Production,finite_release_same_timestamp,False,508137,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
H16,Production,observed_both_endpoints,False,507711,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99999,,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,not_applicable_zero_signal,1.0,False,False,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H17,Consumption,finite_release_same_timestamp,True,524788,0.9997493179240917,9.895316289274565,0.28801575289575626,0.20000000000004547,2204.2,0.9988604922368651,0.9988604922368651,0.345303246263253,1.0002859350415472,0.09404546131733582,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H17,Consumption,observed_both_endpoints,True,524179,0.9999999328985987,0.16182518402712787,0.13086750899978858,0.20000000000004547,2.8000000000000007,0.999998092254745,0.999998092254745,0.3456872556893733,0.9999995446718605,-2.0685757817773265e-07,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H17,Production,finite_release_same_timestamp,True,524788,0.9995151316601382,14.023160060921121,0.17729118653900944,0.20000000000004547,3938.0,0.9997999192054696,0.9997999192054696,0.6974187671974207,1.0006044108745573,-0.027357831592468074,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H17,Production,observed_both_endpoints,True,524179,0.9999999700839878,0.11004225797913825,0.06054649270573639,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6972675364713199,1.0000005229661297,-0.0003866837247414878,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H18,Consumption,finite_release_same_timestamp,True,524547,0.9987042988200558,43.975983131692225,1.0462783912431772,0.20000000000027285,14000.0,0.9986636087900608,0.9986636087900608,0.3461024464919254,1.001015878911599,0.23924837820811717,0.99,True,PearsonR>0.99 (v1 continuity scope),pass,1.0,False,True,finite released values at identical published timestamps; continuity with v1
H18,Consumption,observed_both_endpoints,True,523836,0.9999999791948454,0.17581299308796913,0.1307840621874031,0.20000000000027285,50.0,0.9999980910055819,0.9999980910055819,0.3465550286730962,1.0000000298911453,0.0002846925344783813,0.99999,True,PearsonR>=0.99999 and P99AbsoluteError_W<=0.200000001 and FractionWithin0p5W>=0.99999,pass,1.0,True,True,"finite released values at identical timestamps, restricted to W status(t-1)==1 and status(t)==1 on a contiguous minute grid; status is only a released-data observation proxy"
H18,Production,finite_release_same_timestamp,False,524547,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.99,,PearsonR>0.99 (v1 continuity scope),not_applicable_zero_signal,1.0,False,False,finite released values at identical published timestamps; continuity with v1
